ID,Name,CountryFixed,DOB,Season,Squad,Comp,LgRank,MP,Gls,LaLiga or Prem
01b6e7bd,Uwe-Mohrle,Germany,1979,14,5,"['1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '2. 2. Bundesliga', '2. 2. Bundesliga', '2. 2. Bundesliga', '2. 2. Bundesliga', '1. Bundesliga', '2. 2. Bundesliga', '2. 2. Bundesliga', '2. 2. Bundesliga', '3. 3. Liga', '3. 3. Liga']","['13th', '9th', '17th', '18th', '15th', '5th', '14th', '11th', '3rd', '2nd', '14th', '14th', '8th', '18th', '7th', '19th']",395,26.0,0
01b8a2b2,Wojciech-Szczesny,Poland,1990,14,4,"['3. League One', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A']","['9th', '4th', '3rd', '4th', '4th', '3rd', '3rd', '2nd', '1st', '1st', '1st', '4th', '4th', '8th']",373,0.0,1
01becd60,Alan-Virginius,France,2003,3,2,"['2. Ligue 2', '2. Ligue 2', '1. Ligue 1']","['7th', '5th', '7th']",50,8.0,0
01c3aff5,Weston-McKennie,United States,1998,7,3,"['Jr. U19 Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Serie A', '1. Serie A', '1. Serie A']","['4th', '10th', '2nd', '14th', '12th', '4th', '4th', '8th']",157,16.0,0
01ce9e70,Kieffer-Moore,Wales,1992,11,10,"['2. Championship', '3. League One', '1. Tippeligaen', '5. National League', '5. National League', '5. National League', '2. Championship', '3. League One', '2. Championship', '3. League One', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '1. Premier League']","['24th', '24th', '5th', '2nd', '3rd', '17th', '16th', '4th', '22nd', '2nd', '23rd', '8th', '18th', '2nd', '8th']",293,92.0,1
01ceeb0f,Lorik-Cana,Albania,1983,14,6,"['1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Premier League', '1. Süper Lig', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Ligue 1']","['11th', '2nd', '9th', '5th', '2nd', '3rd', '2nd', '13th', '8th', '4th', '7th', '9th', '3rd', '14th']",349,13.0,1
01d00f38,Jean-Carlos-Silva-Rocha,Brazil,1996,6,3,"['1. La Liga', '2. Segunda División', '1. Ekstraklasa', '1. Ekstraklasa', '1. Ekstraklasa', '1. Ekstraklasa']","['20th', '10th', '13th', '13th', '3rd', '4th']",85,5.0,1
01da7812,Myrto-Uzuni,Albania,1995,5,3,"['1. 1. HNL', '1. 1. HNL', '1. NB I', '1. NB I', '1. La Liga', '2. Segunda División']","['6th', '2nd', '1st', '1st', '18th', '10th']",126,42.0,1
01e5f06e,Sergio-Gomez,Spain,2000,6,6,"['Jr. U19 Bundesliga', '2. Segunda División', '1. Bundesliga', '1. Bundesliga', '2. Segunda División', '1. La Liga', '1. First Division A', '1. First Division A', '1. Premier League']","['7th', '20th', '4th', '2nd', '1st', '18th', '3rd', '9th', '2nd']",113,6.0,1
01e9c0a6,Jeffren-Suarez,Venezuela,1988,13,6,"['1. La Liga', '1. La Liga', '1. La Liga', '1. Primeira Liga', '1. Primeira Liga', '1. La Liga', '2. Segunda División', '2. Second Division', '1. First Division A', '1. Swiss Super League', '1. Swiss Super League', '1. 1. HNL', '1. 1. HNL']","['1st', '1st', '1st', '4th', '7th', '19th', '5th', '2nd', '14th', '9th', '10th', '7th', '7th']",196,22.0,1
01eb744d,Angel-Correa,Argentina,1995,8,1,"['1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga']","['3rd', '3rd', '2nd', '2nd', '3rd', '1st', '3rd', '4th']",245,49.0,1
01efac19,Antonin-Barak,Czech Republic,1994,9,6,"['1. First League', '1. First League', '1. First League', '1. First League', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A']","['11th', '14th', '5th', '1st', '14th', '12th', '13th', '18th', '10th', '9th', '18th', '13th']",184,38.0,0
01fd01e8,Souleymane-Toure,France,2003,3,2,"['2. Ligue 2', '2. Ligue 2', '1. Ligue 1']","['12th', '8th', '3rd']",21,0.0,0
0204d102,Quique-Rivero,Spain,1992,4,2,"['1. La Liga', '2. Segunda División', '2. Segunda División', '2. Segunda División']","['20th', '20th', '11th', '17th']",49,2.0,1
021ea92d,Armand-Traore,Senegal,1989,11,7,"['1. Premier League', '1. Premier League', '1. Premier League', '1. Serie A', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '1. Premier League', '2. Championship', '2. Championship', '2. Championship', '1. Süper Lig']","['3rd', '14th', '3rd', '7th', '3rd', '17th', '20th', '4th', '20th', '21st', '17th', '2nd', '11th']",162,4.0,1
02319ad7,Jaime-Mata,Spain,1988,9,3,"['2. Segunda División', '2. Segunda División', '2. Segunda División', '2. Segunda División', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga']","['3rd', '4th', '7th', '5th', '5th', '8th', '15th', '15th', '16th']",270,88.0,1
023937a9,Ivan-Radovanovic,Serbia,1988,15,7,"['2. Serie B', '1. Serie A', '2. Serie B', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A']","['20th', '18th', '1st', '16th', '19th', '15th', '16th', '14th', '9th', '14th', '13th', '20th', '17th', '17th', '11th', '17th', '11th']",354,4.0,0
02503ca3,Apono,Spain,1984,8,4,"['2. Segunda División', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '2. Segunda División', '1. Super League']","['2nd', '8th', '17th', '11th', '4th', '16th', '20th', '6th', '16th']",199,30.0,1
02728546,Michel-Morganella,Switzerland,1989,12,6,"['1. Swiss Super League', '1. Swiss Super League', '1. Swiss Super League', '1. Serie A', '2. Serie B', '1. Serie A', '1. Serie A', '2. Serie B', '1. Serie A', '1. Serie A', '1. Serie A', '2. Serie B', '2. Serie B', '2. Serie B']","['1st', '3rd', '8th', '8th', '3rd', '19th', '18th', '1st', '11th', '16th', '19th', '4th', '18th', '20th']",193,3.0,0
02760e49,Michel-Vlap,Netherlands,1997,7,4,"['1. Eredivisie', '1. Eredivisie', '1. Eredivisie', '1. First Division A', '1. First Division A', '1. Bundesliga', '1. Eredivisie', '1. Eredivisie']","['9th', '8th', '11th', '8th', '4th', '15th', '4th', '5th']",141,37.0,0
027a5151,Kemy-Agustien,Curacao,1986,14,12,"['1. Eredivisie', '1. Eredivisie', '1. Eredivisie', '1. Eredivisie', '2. Championship', '1. Eredivisie', '2. Championship', '2. Championship', '1. Premier League', '1. Premier League', '2. Championship', '2. Championship', '1. Premiership', '2. Eerste Divisie', '5. National League', '5. National League']","['10th', '17th', '6th', '11th', '2nd', '18th', '20th', '3rd', '11th', '9th', '6th', '20th', '10th', '19th', '11th', '4th']",227,10.0,1
027f513e,Hernan-Pellerano,Argentina,1984,12,7,"['1. La Liga', '1. La Liga', '1. La Liga', '2. Segunda División', '1. La Liga', '1. Liga MX', '1. Liga MX', '1. Primera Div', '1. Primera Div', '1. Primera Div', '1. Primera Div', '1. Primera Div', '1. Serie A', '1. Liga 1']","['11th', '13th', '20th', '3rd', '17th', '10th', '12th', '27th', '5th', '3rd', '6th', '3rd', '1st', '8th']",232,5.0,1
02895818,Alessio-Sestu,Italy,1983,11,11,"['2. Serie B', '2. Serie B', '2. Serie B', '1. Serie A', '1. Serie A', '2. Serie B', '2. Serie B', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '2. Serie B', '2. Serie B']","['4th', '4th', '19th', '19th', '10th', '14th', '2nd', '14th', '19th', '12th', '16th', '20th', '9th']",230,14.0,0
028d362d,Ludovic-Giuly,France,1976,18,6,"['1. Division 1', '1. Division 1', '1. Division 1', '1. Division 1', '1. Division 1', '1. Division 1', '1. Division 1', '1. Division 1', '1. Ligue 1', '1. Ligue 1', '1. La Liga', '1. La Liga', '1. La Liga', '1. Serie A', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '2. Ligue 2', '1. Ligue 1']","['11th', '8th', '6th', '3rd', '4th', '1st', '11th', '15th', '2nd', '3rd', '1st', '1st', '2nd', '2nd', '6th', '13th', '4th', '8th', '8th']",538,113.0,1
028e70b9,Joshua-Zirkzee,Netherlands,2001,6,7,"['Jr. U17 Bundesliga', 'Jr. U19 Bundesliga', 'Jr. U19 Bundesliga', 'Jr. U19 Bundesliga', '1. Bundesliga', '3. 3. Liga', '1. Bundesliga', '3. 3. Liga', '1. Serie A', '1. First Division A', '1. Bundesliga', '1. Serie A']","['4th', '3rd', '13th', '3rd', '1st', '1st', '1st', '18th', '20th', '3rd', '3rd', '17th']",104,49.0,0
02b29014,Abdoulaye-Doucoure,Mali,1993,11,4,"['1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. La Liga', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League']","['13th', '12th', '9th', '8th', '16th', '17th', '14th', '11th', '19th', '10th', '16th', '12th']",282,33.0,1
02b2937c,Daniele-Dessena,Italy,1987,17,5,"['1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '2. Serie B', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '2. Serie B', '1. Serie A', '1. Serie A', '1. Serie A', '2. Serie B', '1. Serie A', '2. Serie B', '2. Serie B']","['17th', '7th', '12th', '19th', '13th', '16th', '18th', '6th', '15th', '11th', '15th', '18th', '1st', '11th', '16th', '15th', '1st', '19th', '7th', '19th']",397,25.0,0
02bcaf8e,Bilal-Brahimi,Algeria,2000,4,4,"['Jr. PL2 — Div. 2', 'Jr. PL2 — Div. 2', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1']","['4th', '8th', '14th', '12th', '5th', '13th']",47,1.0,0
02c15616,Marcos-Llorente,Spain,1995,8,3,"['1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga']","['2nd', '9th', '3rd', '3rd', '3rd', '1st', '3rd', '4th']",155,16.0,1
02c89cb6,Mario-Fernandez,Spain,1988,7,3,"['1. La Liga', '1. La Liga', '2. Segunda División', '2. Segunda División', '2. Segunda División', '1. La Liga', '2. Segunda División']","['12th', '20th', '20th', '19th', '6th', '19th', '1st']",83,0.0,1
02c9ea40,Elliott-Bennett,England,1988,16,7,"['3. League One', '4. League Two', '4. League Two', '3. League One', '3. League One', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '3. League One', '2. Championship', '2. Championship', '2. Championship', 'Jr. PL2 — Div. 1', '3. League One', '3. League One']","['20th', '13th', '4th', '13th', '1st', '12th', '11th', '18th', '20th', '3rd', '18th', '15th', '22nd', '2nd', '15th', '11th', '15th', '4th', '18th', '9th']",476,29.0,1
02caf6e0,Manuel-Lazzari,Italy,1993,7,2,"['2. Serie B', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A']","['1st', '17th', '13th', '4th', '6th', '5th', '4th']",211,7.0,0
02ce2030,Uros-Spajic,Serbia,1993,10,6,"['1. SuperLiga', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. First Division A', '1. First Division A', '1. Premier League', '1. Premier League', '1. Eredivisie', '1. Süper Lig', '1. Premier League']","['2nd', '9th', '17th', '17th', '13th', '1st', '3rd', '3rd', '3rd', '5th', '11th', '4th']",215,4.0,1
02d2c436,Luis-Hernandez,Spain,1989,11,4,"['2. Segunda División', '2. Segunda División', '2. Segunda División', '1. La Liga', '1. Premier League', '1. La Liga', '1. La Liga', '2. Segunda División', '2. Segunda División', '2. Segunda División', '1. La Liga', '1. La Liga']","['10th', '5th', '2nd', '17th', '12th', '11th', '20th', '3rd', '14th', '12th', '17th', '19th']",270,2.0,1
02d6d2b4,Matt-Jarvis,England,1986,17,6,"['2. First Division', '2. Championship', '3. League One', '3. League One', '2. Championship', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', 'Jr. PL2 — Div. 2', '3. League One', '5. National League', '5. National League']","['21st', '22nd', '14th', '16th', '7th', '1st', '15th', '17th', '20th', '23rd', '10th', '13th', '12th', '7th', '19th', '7th', '22nd', '10th', '20th']",403,38.0,1
02d819d2,Patrick-Banggaard,Denmark,1994,9,4,"['1. Superliga', '1. Superliga', '1. Superliga', '1. Superliga', '1. Superliga', '1. Bundesliga', '1. Eredivisie', '2. 2. Bundesliga', '2. 2. Bundesliga', '1. Superliga', '1. Superliga']","['6th', '3rd', '1st', '3rd', '4th', '18th', '16th', '10th', '10th', '8th', '8th']",177,6.0,0
02e4da70,Jose-Antonio-Caro,Spain,1993,9,5,"['1. La Liga', '2. Segunda División', '2. Segunda División', '2. Segunda División', '2. Segunda División', '2. Segunda División', '2. Segunda División', '1. 1. HNL', '1. 1. HNL']","['20th', '1st', '11th', '10th', '16th', '4th', '17th', '2nd', '3rd']",121,7.0,1
02e7fa4f,Bruno-Pereirinha,Portugal,1988,12,6,"['1. Primeira Liga', '1. Primeira Liga', '1. Primeira Liga', '1. Primeira Liga', '1. Primeira Liga', '1. Super League', '1. Primeira Liga', '1. Serie A', '1. Serie A', '1. Serie A', '1. Série A', '1. Série A', '1. Primeira Liga']","['2nd', '2nd', '2nd', '4th', '5th', '7th', '4th', '7th', '9th', '3rd', '10th', '6th', '12th']",155,4.0,0
02ef8778,Raul-de-Tomas,Spain,1994,10,7,"['2. Segunda División', '2. Segunda División', '1. La Liga', '2. Segunda División', '2. Segunda División', '2. Segunda División', '1. La Liga', '1. Primeira Liga', '1. La Liga', '2. Segunda División', '1. La Liga']","['8th', '20th', '2nd', '5th', '7th', '1st', '20th', '2nd', '20th', '1st', '14th']",251,109.0,1
02febfdc,Raffaele-Maiello,Italy,1991,14,6,"['1. Serie A', '1. Serie A', '2. Serie B', '2. Serie B', '2. Serie B', '2. Serie B', '1. Serie A', '1. Serie A', '2. Serie B', '2. Serie B', '1. Serie A', '2. Serie B', '2. Serie B', '2. Serie B', '2. Serie B']","['6th', '3rd', '11th', '12th', '16th', '16th', '10th', '18th', '3rd', '3rd', '19th', '8th', '10th', '9th', '2nd']",320,16.0,0
0300e2dc,Alexander-Baumjohann,Germany,1987,15,10,"['1. Bundesliga', '1. Bundesliga', '2. 2. Bundesliga', '1. Bundesliga', '1. Bundesliga', '3. 3. Liga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '2. 2. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Série A', '1. Série A', '1. A-League', '1. A-League', '1. A-League']","['4th', '18th', '1st', '15th', '1st', '8th', '2nd', '14th', '3rd', '3rd', '11th', '7th', '17th', '19th', '8th', '1st', '2nd']",200,14.0,0
03049c8c,Keidi-Bare,Albania,1997,7,3,"['1. La Liga', '1. La Liga', '2. Segunda División', '2. Segunda División', '2. Segunda División', '1. La Liga', '1. La Liga']","['3rd', '2nd', '3rd', '14th', '1st', '14th', '17th']",103,2.0,1
030ef8d6,Jofre,Spain,2001,3,2,"['2. Segunda División', '1. La Liga', '2. Segunda División']","['1st', '14th', '21st']",11,0.0,1
0313a347,Ezri-Konsa,England,1997,8,3,"['2. Championship', '3. League One', '3. League One', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League']","['22nd', '13th', '6th', '11th', '17th', '11th', '14th', '16th']",212,6.0,1
032f766b,Ali-Al-Habsi,Oman,1981,14,7,"['1. Tippeligaen', '1. Tippeligaen', '1. Tippeligaen', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '1. Pro League', '1. Pro League', 'Jr. PL2 — Div. 2']","['10th', '6th', '3rd', '16th', '16th', '15th', '18th', '5th', '23rd', '20th', '17th', '3rd', '1st', '2nd', '3rd']",322,0.0,1
032f894e,Renato-Sanches,Portugal,1997,8,5,"['1. Primeira Liga', '1. Bundesliga', '1. Premier League', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1']","['1st', '1st', '18th', '1st', '1st', '1st', '4th', '1st', '10th', '1st']",144,10.0,1
0356cf4f,Jonathan-Walters,Ireland,1983,17,9,"['1. Premier League', '4. Third Division', '3. Second Division', '4. Third Division', '3. League One', '4. League Two', '4. League Two', '4. League Two', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship']","['17th', '13th', '12th', '2nd', '2nd', '2nd', '13th', '17th', '14th', '8th', '9th', '15th', '13th', '13th', '14th', '13th', '9th', '9th', '9th', '13th', '7th', '15th', '24th']",495,94.0,1
035aa51c,Yohan-Demont,France,1978,10,2,"['1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '2. Ligue 2', '2. Ligue 2']","['17th', '15th', '14th', '4th', '5th', '18th', '11th', '19th', '12th', '12th']",312,14.0,0
035c1d09,Michele-Camporese,Italy,1992,12,9,"['1. Serie A', '1. Serie A', '2. Serie B', '2. Serie B', '1. Serie A', '2. Serie B', '1. Serie A', '2. Serie B', '2. Serie B', '2. Serie B', '2. Serie B', '2. Serie B', '2. Serie B', '2. Serie B']","['9th', '13th', '4th', '10th', '10th', '5th', '20th', '9th', '17th', '4th', '15th', '20th', '16th', '1st']",229,15.0,0
03622183,Odion-Ighalo,Nigeria,1989,17,10,"['1. Tippeligaen', '1. Tippeligaen', '1. Serie A', '1. Serie A', '2. Segunda División', '1. La Liga', '1. La Liga', '1. La Liga', '2. Championship', '1. Premier League', '1. Premier League', '1. Super League', '1. Super League', '1. Super League', '1. Premier League', '1. Premier League', '1. Pro League', '1. Pro League', '1. Pro League', '1. Pro League']","['9th', '7th', '7th', '15th', '5th', '17th', '15th', '15th', '2nd', '13th', '17th', '7th', '15th', '13th', '3rd', '2nd', '2nd', '4th', '1st', '6th']",349,145.0,1
0366fc78,Daniel-Candeias,Portugal,1988,15,12,"['1. Primeira Liga', '1. Primeira Liga', '2. Segunda División', '1. Primeira Liga', '1. Primeira Liga', '1. Primeira Liga', '1. Primeira Liga', '1. Primeira Liga', '1. La Liga', '2. 2. Bundesliga', '2. Ligue 2', '1. Süper Lig', '1. Premiership', '1. Premiership', '1. Süper Lig', '1. Süper Lig', '1. Süper Lig', '1. Süper Lig']","['12th', '1st', '9th', '10th', '15th', '7th', '8th', '5th', '17th', '9th', '3rd', '12th', '3rd', '2nd', '12th', '20th', '5th', '11th']",409,47.0,1
0367a469,Ahmed-Kashi,Algeria,1988,9,6,"['2. Ligue 2', '2. Ligue 2', '2. Ligue 2', '2. Ligue 2', '1. Ligue 1', '2. Championship', '3. League One', '2. Ligue 2', '3. League One', '2. Ligue 2']","['16th', '14th', '14th', '1st', '19th', '22nd', '6th', '3rd', '12th', '13th']",191,6.0,0
036bba5f,Ruben-Alcaraz,Spain,1991,8,4,"['2. Segunda División', '2. Segunda División', '2. Segunda División', '1. La Liga', '1. La Liga', '1. La Liga', '2. Segunda División', '1. La Liga', '1. La Liga']","['4th', '2nd', '18th', '16th', '13th', '19th', '2nd', '17th', '19th']",211,26.0,1
037130ca,Robert-Tesche,Germany,1987,17,7,"['1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. 2. Bundesliga', '2. 2. Bundesliga', '2. 2. Bundesliga', '2. 2. Bundesliga', '1. Bundesliga', '3. 3. Liga']","['12th', '15th', '18th', '7th', '8th', '15th', '17th', '7th', '16th', '10th', '14th', '16th', '19th', '19th', '6th', '11th', '8th', '1st', '13th', '12th']",336,27.0,0
0375723e,Simone-Verdi,Italy,1992,12,9,"['2. Serie B', '1. Serie A', '2. Serie B', '2. Serie B', '1. Serie A', '1. Serie A', '1. La Liga', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A']","['2nd', '16th', '16th', '2nd', '15th', '18th', '14th', '15th', '15th', '2nd', '7th', '16th', '17th', '10th', '17th', '18th']",290,37.0,1
03760df0,Emiliano-Viviano,Italy,1985,17,8,"['2. Serie B', '2. Serie B', '2. Serie B', '2. Serie B', '2. Serie B', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Süper Lig', '1. Süper Lig', '1. Süper Lig']","['15th', '10th', '6th', '5th', '4th', '17th', '16th', '16th', '4th', '7th', '15th', '10th', '10th', '13th', '8th', '8th', '18th']",468,0.0,0
037dbd30,Son,Spain,1994,5,2,"['2. Segunda División', '2. Segunda División', '1. La Liga', '1. La Liga', '2. Segunda División']","['1st', '18th', '14th', '19th', '17th']",103,1.0,1
037f2523,Jean-Philippe-Krasso,Ivory Coast,1997,3,2,"['1. Ligue 1', '2. Ligue 2', '1. Ligue 1', '2. Ligue 2']","['11th', '2nd', '18th', '18th']",48,13.0,0
038aa94a,Junior-Caicara,Brazil,1989,12,4,"['1. Primeira Liga', '1. A Group', '1. A Group', '1. A Group', '1. Bundesliga', '1. Bundesliga', '1. Süper Lig', '1. Süper Lig', '1. Süper Lig', '1. Süper Lig', '1. Süper Lig', '1. Süper Lig', '1. Süper Lig']","['9th', '1st', '1st', '1st', '5th', '10th', '2nd', '3rd', '2nd', '1st', '12th', '4th', '7th']",289,2.0,0
03904ca0,Joel-Valencia,Ecuador,1994,7,6,"['1. La Liga', '1. Ekstraklasa', '1. Ekstraklasa', '1. Ekstraklasa', '2. Championship', '1. Ekstraklasa', '2. Segunda División', '2. Eerste Divisie']","['16th', '14th', '1st', '3rd', '3rd', '1st', '22nd', '19th']",110,10.0,1
039783d3,Fausto-Tienza,Spain,1990,7,6,"['1. La Liga', '2. Segunda División', '2. Segunda División', '1. La Liga', '2. Segunda División', '2. Segunda División', '2. Segunda División', '2. Segunda División']","['7th', '11th', '7th', '19th', '8th', '9th', '13th', '15th']",126,5.0,1
039ae103,Ruben-Yanez,Spain,1993,9,6,"['2. Segunda División', '1. La Liga', '1. La Liga', '2. Segunda División', '1. La Liga', '2. Segunda División', '1. La Liga', '1. La Liga', '2. Segunda División']","['20th', '2nd', '1st', '9th', '5th', '1st', '15th', '15th', '22nd']",20,0.0,1
03a4a101,Raul-Goni,Spain,1988,5,3,"['1. La Liga', '2. Segunda División', '1. La Liga', '2. Segunda División', '1. La Liga', '2. Segunda División']","['18th', '2nd', '14th', '20th', '20th', '16th']",45,0.0,1
