ID,Community,Name,CountryFixed,DOB,Season,Squad,Comp,LgRank,MP,Gls
42276181,3,Kevin-Gameiro,France,1987,17,6,2,"['19th', '19th', '10th', '7th', '11th', '2nd', '1st', '5th', '5th', '7th', '3rd', '2nd', '4th', '9th', '13th', '6th', '14th']",491,163.0
422862ea,1,Nathaniel-Chalobah,England,1994,11,8,3,"['3rd', '12th', '11th', '19th', '19th', '2nd', '1st', '14th', '11th', '19th', '2nd', '1st', '9th']",201,12.0
422a65eb,1,Michael-Turner,England,1983,15,8,4,"['18th', '4th', '3rd', '21st', '3rd', '17th', '19th', '13th', '10th', '13th', '11th', '18th', '3rd', '17th', '6th', '10th', '19th']",447,28.0
422ec08a,4,Khouma-Babacar,Senegal,1993,14,8,5,"['11th', '9th', '13th', '20th', '11th', '5th', '4th', '5th', '8th', '8th', '11th', '11th', '18th', '7th', '5th', '1st', '7th']",287,74.0
422f17b8,0,Richard-Sukuta-Pasu,Germany,1990,12,10,4,"['9th', '2nd', '18th', '18th', '4th', '15th', '16th', '19th', '10th', '11th', '18th', '12th']",253,48.0
4242011c,3,Bernardo-Espinosa,Colombia,1989,15,7,3,"['9th', '22nd', '5th', '20th', '10th', '5th', '2nd', '17th', '19th', '10th', '18th', '20th', '5th', '6th', '14th']",336,19.0
4243631a,3,Jon-Errasti,Spain,1988,7,4,3,"['1st', '18th', '14th', '7th', '8th', '13th', '14th', '20th']",146,2.0
42443716,2,Fabien-Camus,Tunisia,1985,14,7,5,"['7th', '11th', '5th', '8th', '12th', '7th', '1st', '3rd', '19th', '5th', '6th', '18th', '20th', '1st', '12th', '16th']",310,38.0
424d5f72,1,John-Obi-Mikel,Nigeria,1987,16,6,5,"['3rd', '2nd', '2nd', '3rd', '1st', '2nd', '6th', '3rd', '3rd', '1st', '10th', '13th', '14th', '7th', '2nd', '14th']",362,6.0
4254af9d,0,Miroslav-Karhan,Slovakia,1976,11,3,3,"['18th', '10th', '8th', '10th', '9th', '15th', '15th', '4th', '2nd', '9th', '5th']",314,21.0
42591ed0,4,Senna-Miangue,Belgium,1997,8,5,2,"['4th', '7th', '11th', '16th', '3rd', '5th', '12th', '10th', '17th']",74,3.0
4261b6d5,4,Marek-Cech,Slovakia,1983,11,6,6,"['1st', '1st', '1st', '20th', '2nd', '11th', '3rd', '9th', '19th', '13th', '22nd']",175,6.0
42901a47,2,Cedric-Kante,Mali,1979,15,5,4,"['12th', '9th', '18th', '13th', '11th', '19th', '16th', '8th', '9th', '1st', '2nd', '2nd', '15th', '18th', '17th']",326,7.0
429163de,4,Henrique,Brazil,1986,13,7,6,"['9th', '16th', '12th', '3rd', '5th', '2nd', '13th', '14th', '13th', '8th', '10th', '3rd', '15th']",286,8.0
4295f19c,4,Leandro-Sanca,Portugal,2000,2,2,2,"['3rd', '14th']",5,0.0
4298ae41,0,Domi-Kumbela,Democratic Republic of the Congo,1984,9,4,4,"['18th', '4th', '1st', '8th', '2nd', '18th', '16th', '9th', '8th', '3rd', '17th']",247,82.0
42a028c5,3,Alvaro-Bastida,Spain,2004,2,1,1,"['12th', '17th']",7,0.0
42b1a58a,4,Nehuen-Paz,Argentina,1993,9,8,5,"['16th', '12th', '9th', '22nd', '21st', '10th', '18th', '12th', '12th', '17th', '19th', '7th', '20th']",121,4.0
42bcb825,4,Francesco-Benussi,Italy,1981,15,8,2,"['16th', '15th', '20th', '20th', '18th', '9th', '3rd', '20th', '20th', '8th', '2nd', '16th', '18th', '13th', '18th', '13th', '20th']",234,0.0
42c8ede1,2,Matthias-Phaeton,Guadeloupe,2000,5,2,2,"['20th', '8th', '9th', '6th', '8th']",64,5.0
42dcf26d,3,Alvaro-Gonzalez,Spain,1990,13,6,4,"['12th', '20th', '20th', '14th', '10th', '13th', '8th', '5th', '5th', '14th', '2nd', '5th', '2nd', '2nd']",336,8.0
42e8eba2,2,Gaoussou-Traore,Mali,1999,3,1,2,"['15th', '10th', '14th']",14,0.0
42eaa028,2,Jonathan-Ikone,France,1998,7,4,2,"['2nd', '15th', '10th', '2nd', '4th', '1st', '10th', '7th', '13th']",182,15.0
42f4f848,1,Declan-Rudd,England,1991,13,3,3,"['1st', '2nd', '12th', '14th', '5th', '3rd', '19th', '13th', '7th', '14th', '9th', '13th', '13th']",240,0.0
42fd9c7f,2,Kylian-Mbappe,France,1998,8,2,1,"['3rd', '1st', '2nd', '1st', '1st', '1st', '2nd', '1st', '1st']",192,143.0
42fff925,4,Luca-Mora,Italy,1988,6,2,2,"['1st', '17th', '10th', '6th', '3rd', '15th', '9th', '15th']",167,14.0
43000fbc,0,Devante-Parker,Germany,1996,4,3,2,"['11th', '16th', '6th', '12th', '19th', '10th']",93,9.0
430208da,4,Giuseppe-De-Feudis,Italy,1983,9,3,2,"['15th', '15th', '22nd', '2nd', '8th', '2nd', '11th', '4th', '19th']",228,7.0
430696d5,1,Lloyd-Isgrove,Wales,1993,9,7,5,"['6th', '7th', '13th', '6th', '8th', '12th', '22nd', '2nd', '4th', '1st', '3rd', '9th']",146,6.0
4315f30d,2,Malang-Sarr,France,1999,7,4,4,"['3rd', '8th', '7th', '5th', '2nd', '12th', '3rd', '5th']",124,3.0
431c837b,0,Klaus-Gjasula,Albania,1989,8,5,3,"['18th', '13th', '13th', '2nd', '18th', '4th', '3rd', '4th', '2nd']",168,10.0
43309491,1,Nathan-Broadhead,Wales,1998,7,4,4,"['1st', '7th', '1st', '12th', '5th', '10th', '16th', '5th', '9th']",105,30.0
4337da46,3,Adrian-Lois,Spain,1989,2,1,2,"['3rd', '14th']",2,0.0
433dc9a2,0,Juan-Bernat,Spain,1993,12,3,3,"['3rd', '5th', '8th', '1st', '1st', '1st', '1st', '1st', '1st', '2nd', '1st', '1st']",195,6.0
43420ade,1,Barry-Ferguson,Scotland,1978,14,5,3,"['2nd', '2nd', '1st', '2nd', '15th', '15th', '1st', '3rd', '2nd', '2nd', '1st', '9th', '18th', '5th', '13th', '15th', '20th']",422,43.0
43439614,1,Oliver-Norwood,Northern Ireland,1991,13,8,3,"['12th', '18th', '23rd', '19th', '17th', '16th', '19th', '17th', '2nd', '3rd', '2nd', '9th', '20th', '5th', '1st']",439,26.0
43458538,1,Joshua-King,Norway,1992,13,8,4,"['22nd', '4th', '8th', '17th', '8th', '9th', '16th', '9th', '12th', '14th', '18th', '6th', '10th', '19th', '6th']",311,61.0
43464a05,0,Matthias-Henn,Germany,1985,10,3,3,"['12th', '6th', '4th', '1st', '8th', '2nd', '18th', '6th', '10th', '15th']",151,6.0
434ad289,1,Jay-Fulton,Scotland,1994,13,4,5,"['3rd', '3rd', '3rd', '3rd', '12th', '8th', '17th', '12th', '15th', '4th', '1st', '18th', '10th', '6th', '4th', '15th', '6th']",262,14.0
434b8c73,4,Antonio-Di-Gaudio,Italy,1989,8,5,2,"['12th', '1st', '18th', '7th', '2nd', '14th', '5th', '3rd', '8th']",217,26.0
434cf5b7,0,Federico-Palacios-Martinez,Germany,1995,9,6,3,"['2nd', '5th', '12th', '2nd', '6th', '2nd', '18th', '16th', '12th', '14th', '15th', '13th', '10th']",79,6.0
4357f557,1,Troy-Parrott,Ireland,2002,5,5,4,"['9th', '10th', '6th', '9th', '11th', '3rd', '8th']",97,16.0
435b5426,4,Gennaro-Ruggiero,Italy,2000,2,2,2,"['19th', '20th']",12,0.0
4366d5e9,4,Antonio-Mazzotta,Italy,1989,13,8,2,"['1st', '13th', '11th', '11th', '12th', '6th', '22nd', '19th', '6th', '4th', '3rd', '17th', '11th', '2nd', '19th', '2nd']",300,5.0
436a9dd0,3,Ander-Herrera,Spain,1989,15,4,4,"['2nd', '14th', '13th', '10th', '12th', '4th', '4th', '5th', '6th', '2nd', '6th', '1st', '2nd', '1st', '3rd']",369,30.0
436bdb76,4,Ezequiel-Carboni,Argentina,1979,6,2,2,"['2nd', '1st', '2nd', '15th', '13th', '13th']",179,5.0
4370cecc,0,Gerhard-Tremmel,Germany,1978,16,7,3,"['10th', '16th', '11th', '14th', '6th', '13th', '14th', '16th', '9th', '2nd', '11th', '9th', '12th', '8th', '13th', '12th', '15th']",216,0.0
437f2b00,0,Christoph-Baumgartner,Austria,1999,6,2,2,"['2nd', '9th', '6th', '11th', '9th', '7th']",120,29.0
43833b31,3,Daniel-Larsson,Sweden,1987,17,9,6,"['8th', '12th', '4th', '2nd', '7th', '1st', '4th', '3rd', '14th', '19th', '8th', '17th', '14th', '17th', '7th', '11th', '18th', '5th', '5th', '13th']",383,68.0
4383b0da,2,Claudiu-Keseru,Romania,1986,18,7,5,"['17th', '14th', '20th', '19th', '15th', '5th', '6th', '11th', '5th', '10th', '1st', '1st', '1st', '1st', '1st', '1st', '1st', '1st', '2nd', '10th']",432,187.0
43857861,4,Abdoulay-Konko,France,1984,13,6,3,"['16th', '9th', '15th', '10th', '3rd', '4th', '5th', '10th', '4th', '7th', '9th', '3rd', '8th', '4th']",284,15.0
438dfc6a,4,Andrea-Beghetto,Italy,1994,7,6,2,"['1st', '16th', '3rd', '19th', '8th', '10th', '14th', '18th', '8th', '20th']",161,3.0
43973944,4,Ciro-Capuano,Italy,1981,11,3,2,"['18th', '8th', '5th', '11th', '8th', '15th', '13th', '13th', '11th', '8th', '18th', '22nd']",194,3.0
43a166b4,1,Divock-Origi,Belgium,1995,11,4,5,"['6th', '3rd', '8th', '8th', '4th', '16th', '4th', '4th', '2nd', '1st', '3rd', '2nd', '3rd']",216,43.0
43a1bea5,4,Edgar-Barreto,Paraguay,1984,19,5,4,"['14th', '13th', '10th', '10th', '16th', '19th', '18th', '1st', '16th', '18th', '1st', '11th', '15th', '10th', '10th', '9th', '15th', '7th', '11th']",469,31.0
43a2e16c,4,Mirco-Antenucci,Italy,1984,12,9,3,"['20th', '15th', '9th', '13th', '8th', '2nd', '13th', '8th', '16th', '15th', '13th', '1st', '17th', '13th', '2nd']",400,125.0
43af5b1b,2,Virgile-Pinson,France,1996,3,3,3,"['8th', '11th', '14th']",26,1.0
43b78598,4,Mauro-Icardi,Argentina,1993,12,4,4,"['6th', '14th', '5th', '8th', '4th', '7th', '4th', '4th', '1st', '2nd', '1st', '4th']",286,145.0
43d6f1ad,0,Martin-Kobylanski,Poland,1994,11,8,4,"['14th', '12th', '7th', '17th', '5th', '9th', '10th', '8th', '3rd', '17th', '2nd', '2nd']",233,57.0
43de9750,0,Dennis-Daube,Germany,1989,11,3,3,"['8th', '2nd', '18th', '4th', '10th', '15th', '6th', '4th', '8th', '11th', '13th']",183,6.0
43dffc6b,4,Gabriele-Aldegani,Italy,1976,13,7,2,"['1st', '11th', '15th', '10th', '9th', '12th', '1st', '16th', '7th', '20th', '7th', '4th', '20th']",67,0.0
43e7a164,2,Alexander-Djiku,Ghana,1994,9,3,1,"['12th', '10th', '20th', '16th', '19th', '10th', '15th', '6th', '14th']",200,5.0
43f71e77,3,Jorge-Molina,Spain,1982,15,5,2,"['22nd', '6th', '1st', '13th', '7th', '20th', '1st', '10th', '3rd', '8th', '5th', '8th', '9th', '18th', '9th']",470,161.0
440c84ed,4,Iago-Falque,Spain,1990,12,10,6,"['17th', '2nd', '5th', '3rd', '12th', '6th', '3rd', '9th', '9th', '7th', '17th', '16th', '17th', '18th', '14th']",267,64.0
4410f0b0,3,Alejandro-Gutierrez-Mozo,Spain,1995,2,1,1,"['17th', '17th']",1,0.0
441197b8,0,Obite-NDicka,France,1999,7,2,2,"['17th', '11th', '7th', '9th', '5th', '11th', '8th']",127,9.0
4411f23b,2,Eduardo-dos-Santos,Brazil,1980,9,4,3,"['7th', '3rd', '4th', '6th', '11th', '19th', '12th', '16th', '17th', '20th', '1st']",196,46.0
44150beb,3,Jon-Pacheco,Spain,2001,4,2,2,"['6th', '5th', '20th', '6th', '6th']",19,0.0
442b56fa,0,Ridle-Baku,Germany,1998,7,3,2,"['10th', '14th', '12th', '13th', '12th', '4th', '12th', '13th']",147,17.0
4431aed2,4,Ciro-Immobile,Italy,1990,15,9,4,"['2nd', '7th', '15th', '2nd', '1st', '17th', '7th', '7th', '12th', '7th', '5th', '5th', '8th', '4th', '6th', '5th', '4th']",389,223.0
44343e4d,4,Nikos-Spyropoulos,Greece,1983,11,4,3,"['11th', '11th', '5th', '5th', '3rd', '3rd', '1st', '2nd', '2nd', '6th', '12th', '2nd', '3rd']",203,2.0
44361ade,1,Sam-Gallagher,England,1995,10,4,3,"['8th', '7th', '23rd', '22nd', '19th', '16th', '2nd', '11th', '15th', '8th', '7th']",240,42.0
4442fbcd,3,Nikola-Vukcevic,Montenegro,1991,8,2,2,"['9th', '4th', '5th', '4th', '15th', '12th', '14th', '19th']",141,4.0
4449156f,4,Alex-Calderoni,Italy,1976,10,6,2,"['15th', '5th', '20th', '1st', '8th', '18th', '18th', '5th', '18th', '15th', '22nd']",180,0.0
444c89d9,4,Antonio-Vacca,Italy,1990,5,4,2,"['3rd', '9th', '2nd', '11th', '5th', '20th']",82,0.0
44510fde,4,Andrea-Favilli,Italy,1997,9,7,2,"['9th', '1st', '16th', '18th', '17th', '17th', '10th', '4th', '19th', '3rd']",97,18.0
44557475,3,Julio-Baptista,Brazil,1981,14,8,6,"['6th', '6th', '2nd', '4th', '1st', '6th', '2nd', '6th', '11th', '4th', '6th', '1st', '8th', '15th', '1st']",272,87.0
445ca2c1,3,Rafa-Galvez,Spain,1993,5,4,2,"['7th', '13th', '5th', '17th', '21st']",84,1.0
4468b31a,4,Adrian-Stoian,Romania,1991,13,12,3,"['6th', '13th', '13th', '12th', '16th', '14th', '10th', '16th', '2nd', '17th', '18th', '12th', '2nd', '20th', '10th', '16th', '13th', '1st']",227,20.0
4468ec10,1,Demarai-Gray,England,1996,10,4,4,"['21st', '10th', '10th', '1st', '9th', '12th', '9th', '9th', '5th', '5th', '12th', '6th', '16th', '12th']",263,29.0
446aa6e1,2,Oswaldo-Vizcarrondo,Venezuela,1984,7,3,3,"['8th', '13th', '14th', '14th', '7th', '19th', '3rd']",156,4.0
44781702,1,Ben-Davies,Wales,1993,11,2,1,"['9th', '12th', '5th', '3rd', '2nd', '3rd', '4th', '6th', '7th', '4th', '3rd']",254,7.0
44819714,2,Kevin-Koubemba,Republic of the Congo,1993,6,7,5,"['20th', '8th', '10th', '8th', '2nd', '2nd', '18th', '16th']",72,7.0
448cf768,4,Alberto-Giuliatto,Italy,1983,7,3,2,"['19th', '9th', '3rd', '20th', '1st', '17th', '20th']",133,2.0
44918bf5,1,Apostolos-Vellios,Greece,1992,14,12,9,"['10th', '16th', '7th', '7th', '6th', '20th', '15th', '11th', '12th', '21st', '17th', '10th', '8th', '16th', '15th', '13th', '2nd']",227,42.0
44944ca7,3,Aldo-Duscher,Argentina,1979,11,4,1,"['2nd', '2nd', '3rd', '3rd', '9th', '8th', '13th', '6th', '3rd', '4th', '8th']",246,6.0
44a20f0c,0,Maximilian-Bauer,Germany,2000,7,3,3,"['21st', '37th', '13th', '9th', '2nd', '18th', '10th']",112,7.0
44ac04e9,4,Matias-Vecino,Uruguay,1991,10,5,1,"['4th', '15th', '15th', '5th', '8th', '4th', '4th', '2nd', '1st', '2nd', '4th']",224,20.0
44b49036,3,Sulayman-Marreh,Gambia,1996,7,5,3,"['17th', '5th', '18th', '13th', '13th', '2nd', '5th', '5th', '8th']",68,2.0
44b61913,3,Miguel-Torres,Spain,1986,15,6,4,"['16th', '5th', '19th', '1st', '1st', '2nd', '6th', '16th', '11th', '10th', '1st', '9th', '8th', '11th', '20th', '3rd']",289,1.0
44bfb6c5,1,Ruben-Neves,Portugal,1997,9,2,3,"['2nd', '3rd', '2nd', '1st', '7th', '7th', '13th', '10th', '18th']",251,25.0
44d19482,4,Federico-Freire,Argentina,1990,3,3,3,"['18th', '11th', '16th']",34,1.0
44d50502,0,Nando-Rafael,Angola,1984,12,6,3,"['5th', '12th', '4th', '6th', '10th', '18th', '1st', '6th', '11th', '3rd', '2nd', '14th', '17th', '5th']",208,58.0
44d9bd5e,4,Jan-Mlakar,Slovenia,1998,5,5,4,"['8th', '5th', '13th', '23rd', '2nd', '2nd']",47,9.0
44e07fac,3,Chris-Ramos,Spain,1997,5,2,2,"['5th', '16th', '18th', '16th', '20th']",91,13.0
44e471ca,0,Franck-Evina,Cameroon,2000,6,7,5,"['5th', '1st', '3rd', '6th', '13th', '13th', '17th']",87,29.0
44eb9093,4,Danilo-DAmbrosio,Italy,1988,14,2,2,"['5th', '8th', '2nd', '16th', '7th', '5th', '8th', '4th', '7th', '4th', '4th', '2nd', '1st', '2nd', '7th']",330,27.0
44f8c299,2,Lucas-Deaux,France,1988,13,6,3,"['10th', '2nd', '3rd', '13th', '14th', '14th', '3rd', '10th', '12th', '20th', '8th', '18th', '19th', '11th', '14th']",338,16.0
44ff4af6,2,Chris-Malonga,Republic of the Congo,1987,9,5,4,"['4th', '15th', '12th', '13th', '18th', '8th', '9th', '10th', '13th', '20th']",188,22.0
45076ff8,2,Santy-Ngom,Senegal,1993,3,3,2,"['9th', '14th', '13th']",31,3.0
450ab6fc,1,Jamaal-Lascelles,England,1993,12,3,3,"['6th', '19th', '8th', '11th', '14th', '18th', '1st', '10th', '13th', '13th', '12th', '11th', '6th']",262,16.0
450ad405,1,Gael-Clichy,France,1985,20,4,4,"['1st', '2nd', '4th', '4th', '3rd', '4th', '3rd', '4th', '1st', '2nd', '1st', '2nd', '4th', '3rd', '3rd', '2nd', '1st', '3rd', '6th', '2nd']",472,6.0
450e277f,2,Mateo-Pavlovic,Bosnia and Herzegovina,1990,15,7,6,"['5th', '14th', '13th', '6th', '12th', '14th', '3rd', '2nd', '17th', '12th', '14th', '13th', '11th', '13th', '14th', '9th']",249,14.0
45191c29,4,Nicola-Zalewski,Poland,2002,3,1,1,"['7th', '6th', '6th']",23,0.0
452c3055,3,Alberto-Soro,Spain,1999,5,2,2,"['15th', '3rd', '9th', '18th', '10th']",96,7.0
4534a352,2,Warmed-Omari,France,2000,2,1,1,"['6th', '4th']",34,0.0
4535e4bb,3,Mathew-Ryan,Australia,1992,13,8,6,"['2nd', '1st', '2nd', '3rd', '2nd', '12th', '12th', '7th', '15th', '17th', '15th', '16th', '8th', '6th', '7th']",306,0.0
