ID,Name,CountryFixed,DOB,Season,Squad,Comp,LgRank,MP,Gls,LaLiga or Prem,Prem
2b2bae51,Duncan-Watmore,England,1994,10,3,"['1. Premiership', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', 'Jr. PL2 — Div. 1', 'Jr. PL2 — Div. 2', '3. League One', '3. League One', '2. Championship', '2. Championship', '2. Championship']","['11th', '16th', '17th', '20th', '24th', '11th', '12th', '5th', '8th', '10th', '7th', '21st']",165,25.0,1,1
2b471f99,Mario-Lemina,Gabon,1993,11,7,"['1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Serie A', '1. Serie A', '1. Premier League', '1. Premier League', '1. Süper Lig', '1. Premier League', '1. Ligue 1', '1. Ligue 1']","['8th', '8th', '6th', '4th', '13th', '1st', '1st', '17th', '16th', '6th', '18th', '5th', '13th']",216,10.0,1,1
2b548af1,Abdoulaye-Meite,Ivory Coast,1980,17,10,"['1. Division 1', '1. Division 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '1. Premier League', '1. Ligue 1', '1. Veikkausliiga', '2. Championship', '1. Super League', '1. Premiership', '1. Veikkausliiga', '4. League Two']","['15th', '9th', '3rd', '7th', '5th', '5th', '7th', '16th', '20th', '2nd', '11th', '19th', '2nd', '22nd', '16th', '9th', '3rd', '22nd']",323,4.0,1,1
2b622f01,Lucas-Moura,Brazil,1992,11,2,"['1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League']","['1st', '1st', '1st', '1st', '2nd', '1st', '3rd', '4th', '6th', '7th', '4th', '3rd']",292,53.0,1,1
2b91cf8e,Ciaran-Clark,Ireland,1989,14,3,"['1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', 'Jr. PL2 — Div. 2', '1. Premier League', '1. Premier League', '2. Championship']","['6th', '9th', '16th', '15th', '15th', '17th', '20th', '1st', '10th', '13th', '13th', '13th', '12th', '11th', '1st']",251,18.0,1,1
2b9fdeea,Florian-Thauvin,France,1993,13,5,"['2. Ligue 2', '2. Ligue 2', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Premier League', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Liga MX', '1. Liga MX']","['20th', '1st', '12th', '6th', '4th', '18th', '13th', '5th', '4th', '5th', '2nd', '5th', '1st', '5th']",318,93.0,1,1
2bae5658,Emmanuel-Riviere,France,1990,13,8,"['1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '2. Ligue 2', '1. Ligue 1', '1. Premier League', '1. Premier League', '1. La Liga', '1. Ligue 1', '2. Ligue 2', '2. Serie B', '1. Serie A']","['17th', '17th', '10th', '8th', '10th', '1st', '2nd', '15th', '18th', '19th', '20th', '1st', '15th', '19th']",297,62.0,1,1
2baec6ce,Axel-Tuanzebe,England,1997,7,3,"['1. Premier League', '1. Premier League', 'Jr. PL2 — Div. 1', '1. Premier League', 'Jr. PL2 — Div. 1', '2. Championship', '2. Championship', 'Jr. PL2 — Div. 2', '1. Premier League', '1. Premier League', '1. Premier League', '1. Serie A']","['5th', '6th', '6th', '2nd', '12th', '4th', '5th', '2nd', '3rd', '2nd', '14th', '3rd']",82,1.0,1,1
2bb4411f,Neal-Eardley,Wales,1988,15,9,"['3. League One', '3. League One', '3. League One', '2. Championship', '1. Premier League', '2. Championship', '2. Championship', '2. Championship', '3. League One', '2. Championship', '2. Championship', '3. League One', '2. Championship', '4. League Two', '4. League Two', '3. League One', '4. League Two', '3. League One']","['6th', '8th', '10th', '6th', '19th', '5th', '15th', '21st', '23rd', '10th', '10th', '16th', '1st', '7th', '1st', '16th', '21st', '16th']",394,15.0,1,1
2bc28bb9,Tyler-Morton,England,2002,3,2,"['Jr. PL2 — Div. 1', 'Jr. PL2 — Div. 1', '1. Premier League', '2. Championship']","['7th', '4th', '2nd', '7th']",49,6.0,1,1
2bc82fdc,Sotirios-Kyrgiakos,Greece,1979,12,7,"['1. Alpha Ethniki', '1. Alpha Ethniki', '1. Alpha Ethniki', '1. Alpha Ethniki', '1. Premier League', '1. Premier League', '1. Bundesliga', '1. Bundesliga', '1. Super League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Bundesliga', '1. Bundesliga']","['3rd', '2nd', '1st', '2nd', '1st', '3rd', '14th', '9th', '4th', '7th', '6th', '13th', '8th', '11th']",215,17.0,1,1
2bd4affb,Yuriy-Yakovenko,Ukraine,1993,5,4,"['1. Premier League', '1. Ligue 1', '1. Superliga', '1. Superliga', '1. Eliteserien']","['15th', '20th', '3rd', '10th', '13th']",74,15.0,1,1
2bd83368,Anthony-Gordon,England,2001,5,2,"['Jr. PL2 — Div. 1', 'Jr. PL2 — Div. 1', '1. Premier League', 'Jr. PL2 — Div. 1', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League']","['1st', '7th', '12th', '5th', '13th', '10th', '16th', '12th']",93,13.0,1,1
2bed3eab,Eric-Garcia,Spain,2001,6,2,"['Jr. PL2 — Div. 1', 'Jr. PL2 — Div. 1', 'Jr. PL2 — Div. 1', '1. Premier League', '1. Premier League', '1. La Liga', '1. La Liga']","['6th', '8th', '9th', '2nd', '1st', '2nd', '1st']",66,2.0,1,1
2c0f8e9e,Alexis-Sanchez,Chile,1988,15,6,"['1. Serie A', '1. Serie A', '1. Serie A', '1. La Liga', '1. La Liga', '1. La Liga', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Serie A', '1. Serie A', '1. Serie A', '1. Ligue 1']","['7th', '15th', '4th', '2nd', '1st', '2nd', '3rd', '2nd', '5th', '6th', '2nd', '6th', '2nd', '1st', '2nd', '3rd']",424,142.0,1,1
2c0fbaf5,Juan-Iturbe,Paraguay,1993,12,9,"['1. Primeira Liga', '1. Primeira Liga', '1. Primeira Liga', '1. Serie A', '1. Serie A', '1. Premier League', '1. Serie A', '1. Serie A', '1. Serie A', '1. Liga MX', '1. Liga MX', '1. Liga MX', '1. Liga MX', '1. Liga MX', '1. Super League', '1. Super League']","['1st', '1st', '3rd', '10th', '2nd', '16th', '3rd', '2nd', '9th', '10th', '9th', '10th', '11th', '7th', '3rd', '8th']",231,21.0,1,1
2c1a819e,Mohamed-Sissoko,Mali,1985,16,10,"['1. La Liga', '1. La Liga', '1. Premier League', '1. Premier League', '1. Premier League', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Ligue 1', '1. Ligue 1', '1. Serie A', '1. La Liga', '1. La Liga', '1. Super League', '1. Super League', '2. Serie B', '2. Ligue 2']","['1st', '7th', '3rd', '3rd', '4th', '3rd', '2nd', '7th', '7th', '2nd', '1st', '4th', '10th', '14th', '6th', '6th', '18th', '16th']",268,9.0,1,1
2c2f117b,Joe-Cole,England,1981,21,7,"['1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Ligue 1', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '3. League One', '2. NASL', '2. USL', '2. USL']","['5th', '9th', '15th', '7th', '18th', '2nd', '1st', '1st', '2nd', '2nd', '3rd', '1st', '6th', '3rd', '7th', '10th', '13th', '17th', '20th', '8th', '9th', '8th', '22nd']",512,72.0,1,1
2c44a35d,Emmanuel-Dennis,Nigeria,1997,7,5,"['1. Premier League', '1. First Division A', '1. First Division A', '1. First Division A', '1. First Division A', '1. Bundesliga', '1. Premier League', '2. Championship', '1. Premier League']","['3rd', '1st', '2nd', '1st', '1st', '16th', '19th', '14th', '19th']",157,36.0,1,1
2c851997,Gaston-Ramirez,Uruguay,1990,12,6,"['1. Serie A', '1. Serie A', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '1. Premier League', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '2. Serie B']","['16th', '9th', '14th', '8th', '18th', '7th', '6th', '2nd', '19th', '10th', '9th', '15th', '9th', '4th']",291,43.0,1,1
2c9c3502,Steven-Fletcher,Scotland,1987,20,8,"['1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Ligue 1', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '1. Premiership']","['8th', '3rd', '4th', '7th', '6th', '6th', '18th', '17th', '20th', '17th', '14th', '16th', '17th', '13th', '4th', '15th', '12th', '16th', '14th', '14th', '11th']",561,148.0,1,1
2cc63c53,Mladen-Petric,Croatia,1981,13,7,"['1. Swiss Super League', '1. Swiss Super League', '1. Swiss Super League', '1. Swiss Super League', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Premier League', '1. Premier League', '1. Super League', '1. Super League', '1. Super League']","['7th', '1st', '2nd', '2nd', '13th', '5th', '7th', '8th', '15th', '12th', '13th', '4th', '2nd', '2nd']",307,111.0,1,1
2ce2508a,Luka-Milivojevic,Serbia,1991,15,5,"['1. SuperLiga', '1. SuperLiga', '1. SuperLiga', '1. SuperLiga', '1. SuperLiga', '1. SuperLiga', '1. Pro League', '1. Pro League', '1. Super League', '1. Super League', '1. Super League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League']","['8th', '8th', '4th', '10th', '2nd', '2nd', '1st', '3rd', '1st', '1st', '1st', '14th', '11th', '12th', '14th', '14th', '12th', '15th']",336,49.0,1,1
2cfdae75,James-McFadden,Scotland,1983,18,6,"['1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premiership', '1. Premiership', '1. Premiership', '1. Premiership', '2. Championship']","['8th', '11th', '12th', '6th', '17th', '4th', '11th', '6th', '5th', '19th', '2nd', '9th', '18th', '7th', '17th', '2nd', '2nd', '4th', '5th', '9th', '6th']",341,62.0,1,1
2d139834,Anthony-Forde,Ireland,1993,12,6,"['1. Premier League', '3. League One', '2. Championship', '3. League One', '3. League One', '3. League One', '2. Championship', '3. League One', '2. Championship', '3. League One', '3. League One', '3. League One', '5. National League']","['20th', '21st', '23rd', '1st', '14th', '3rd', '24th', '4th', '22nd', '4th', '6th', '8th', '2nd']",286,16.0,1,1
2d368fd5,Vurnon-Anita,Curacao,1989,17,6,"['1. Eredivisie', '1. Eredivisie', '1. Eredivisie', '1. Eredivisie', '1. Eredivisie', '1. Eredivisie', '1. Eredivisie', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '2. Championship', '1. Eredivisie', '1. First League', '1. Eredivisie', '1. Eredivisie', '1. Eredivisie']","['4th', '2nd', '3rd', '2nd', '1st', '1st', '1st', '16th', '10th', '15th', '18th', '1st', '13th', '10th', '2nd', '15th', '10th', '7th']",359,9.0,1,1
2d5f03bf,Christoph-Zimmermann,Germany,1993,7,3,"['3. 3. Liga', '2. Championship', '2. Championship', '1. Premier League', '2. Championship', '1. Premier League', 'Jr. PL2 — Div. 2', '2. 2. Bundesliga']","['18th', '14th', '1st', '20th', '1st', '20th', '5th', '2nd']",159,3.0,1,1
2d61d13a,Ozan-Kabak,Turkey,2000,6,6,"['1. Süper Lig', '1. Süper Lig', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Premier League', '1. Premier League', 'Jr. PL2 — Div. 2', '1. Bundesliga']","['1st', '1st', '16th', '12th', '18th', '3rd', '20th', '5th', '7th']",99,7.0,1,1
2d67e9c7,Stephen-Dobbie,Scotland,1982,16,8,"['1. Premier League', '1. Premier League', '2. First Division', '2. First Division', '2. Championship', '2. Championship', '2. Championship', '1. Premier League', '2. Championship', '2. Championship', '2. Championship', '1. Premier League', '2. Championship', '3. League One', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship']","['8th', '3rd', '4th', '5th', '6th', '7th', '3rd', '11th', '5th', '4th', '5th', '11th', '20th', '10th', '24th', '6th', '6th', '9th', '9th', '6th']",429,145.0,1,1
2d6ef68e,Nicky-Maynard,England,1986,17,11,"['2. Championship', '3. League One', '3. League One', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '1. Premier League', '2. Championship', '2. Championship', '3. League One', '1. Premiership', '4. League Two', '4. League Two', '4. League Two', '4. League Two', '4. League Two']","['22nd', '13th', '20th', '10th', '10th', '15th', '20th', '3rd', '1st', '5th', '20th', '11th', '23rd', '12th', '2nd', '2nd', '21st', '16th', '5th', '9th']",436,133.0,1,1
2d760d7b,Bali-Mumba,England,2001,6,4,"['2. Championship', 'Jr. PL2 — Div. 1', '3. League One', 'Jr. PL2 — Div. 2', 'Jr. PL2 — Div. 2', '2. Championship', 'Jr. PL2 — Div. 2', '1. Premier League', 'Jr. PL2 — Div. 2', '2. Championship', '3. League One']","['24th', '11th', '5th', '12th', '12th', '1st', '11th', '20th', '5th', '22nd', '1st']",73,3.0,1,1
2db2fd7b,Jerome-Boateng,Germany,1988,17,5,"['1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Premier League', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Ligue 1', '1. Ligue 1']","['10th', '4th', '5th', '7th', '3rd', '2nd', '1st', '1st', '1st', '1st', '1st', '1st', '1st', '1st', '1st', '8th', '9th']",354,5.0,1,1
2db3ae0a,Michael-Mancienne,Seychelles,1988,17,7,"['2. Championship', '2. Championship', '1. Premier League', '2. Championship', '1. Premier League', '1. Premier League', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '1. MLS', '1. MLS', '1. MLS', '3. League One', '3. League One']","['18th', '14th', '3rd', '1st', '15th', '17th', '15th', '7th', '16th', '14th', '16th', '21st', '17th', '16th', '14th', '14th', '16th', '16th']",361,1.0,1,1
2def72a3,John-Paintsil,Ghana,1981,7,4,"['1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '1. Premier Division']","['15th', '10th', '7th', '12th', '8th', '9th', '14th']",107,0.0,1,1
2e3a2bd9,Moussa-Maazou,Niger,1988,13,13,"['1. First Division', '1. First Division', '1. Premier League', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '2. Ligue 2', '1. Pro League', '1. Primeira Liga', '1. Primeira Liga', '1. Super League', '1. Superliga', '2. Ligue 2', '2. Ligue 2', '2. Ligue 2', '1. Pro League']","['12th', '7th', '5th', '8th', '18th', '7th', '17th', '13th', '10th', '9th', '10th', '6th', '11th', '3rd', '14th', '16th']",247,58.0,1,1
2e4f5f03,Andrew-Robertson,Scotland,1994,10,3,"['1. Premiership', '1. Premier League', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League']","['4th', '18th', '4th', '18th', '4th', '2nd', '1st', '3rd', '2nd', '10th']",302,13.0,1,1
2ee47557,Andre-Santos,Brazil,1983,6,4,"['1. Süper Lig', '1. Süper Lig', '1. Premier League', '1. Premier League', '1. Série A', '2. Série B']","['2nd', '1st', '3rd', '4th', '10th', '15th']",90,12.0,1,1
2f07dee0,Denilson,Brazil,1988,9,4,"['1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Série A', '1. Série A', '1. Série A', '2. Série B']","['4th', '3rd', '4th', '3rd', '4th', '2nd', '4th', '12th', '20th']",139,7.0,1,1
2f0edbe7,David-Jones,England,1984,16,10,"['1. Eredivisie', '2. Championship', '2. Championship', '1. Premier League', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '2. Championship', '1. Premier League', '2. Championship', '1. Premier League', '2. Championship', '2. Championship', '2. Championship', '4. League Two', '5. National League']","['10th', '4th', '3rd', '20th', '1st', '15th', '17th', '15th', '18th', '17th', '2nd', '19th', '1st', '16th', '4th', '15th', '12th', '19th', '2nd']",381,28.0,1,1
2f3de947,Borys-Tashchy,Ukraine,1993,11,8,"['1. Premier League', '1. Premier League', '3. 3. Liga', '3. 3. Liga', '1. Bundesliga', '2. 2. Bundesliga', '1. First League', '2. 2. Bundesliga', '2. 2. Bundesliga', '2. 2. Bundesliga', '2. 2. Bundesliga', '1. K League', '3. 3. Liga']","['9th', '6th', '13th', '20th', '17th', '1st', '11th', '7th', '18th', '14th', '10th', '9th', '18th']",178,24.0,1,1
2f4c5a52,Harry-Arter,Ireland,1989,12,8,"['3. League One', '3. League One', '3. League One', '3. League One', '2. Championship', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '2. Championship', '5. National League', 'Jr. PL2 — Div. 2', '3. League One']","['12th', '6th', '11th', '2nd', '10th', '1st', '16th', '9th', '12th', '18th', '4th', '17th', '5th', '4th', '13th']",317,31.0,1,1
2f6dd6a3,Stephen-Crainey,Scotland,1981,15,6,"['1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '1. Premier League', '2. Championship', '2. Championship', '2. Championship', '3. League One']","['1st', '1st', '2nd', '1st', '12th', '14th', '5th', '24th', '19th', '16th', '6th', '19th', '5th', '15th', '5th', '10th']",351,4.0,1,1
2f6ec02a,Kieran-Dowell,England,1997,8,6,"['1. Premier League', 'Jr. PL2 — Div. 1', '2. Championship', '2. Championship', 'Jr. PL2 — Div. 1', '1. Premier League', '2. Championship', '2. Championship', '2. Championship', '1. Premier League', '2. Championship']","['11th', '1st', '17th', '2nd', '1st', '8th', '10th', '23rd', '1st', '20th', '2nd']",157,27.0,1,1
